inchhpc_std;age_std;educ_std;white;male;ideo_std;ptyid7;ptyid;treat;cue;cueg;y;popmin;popmul;popadd
-0.540552490124105;-0.2093941503275027;-1.1128100394587637;1;1;1.5924973791653694;0;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.418376801359264;0.19552122073023712;-1.2544888950735293
-0.5766041212923569;-1.4498754107456135;0.8525931113872508;0;1;-0.07448914979838016;1;Independent;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.2319072895706418;0.17702564640567742;0.2969329184092939
-1.0813702239319132;0.08595853072442845;-1.1128100394587637;1;0;-0.07448914979838016;-2;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.6799953098744096;0.11877281528558754;-1.7873293961634618
0.6132186895410378;-0.5047468313794338;-0.4576756558434255;1;0;-1.7414756787621297;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;0.7603837409234532;0.6356723579799812;4.283244921095127
2.5962422855020186;-0.5047468313794338;-0.4576756558434255;0;1;0.5923054617871196;-3;Democrat;Control (Populist Message);Populist Message;Control;0;-2.099249895063597;0.17408120329021104;-1.7735104780991138
-0.9268508714153967;-0.5047468313794338;-1.1128100394587637;0;1;-1.7414756787621297;0;Independent;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.2573831106087865;0.0988401015025993;-3.638706353292828
-0.7568803047519622;-1.0954521934832961;-1.1128100394587637;1;0;-1.7414756787621297;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.4199471940712865;0.73410845698489;4.964137993968672
-1.1354530789697947;-1.4498754107456135;-0.4576756558434255;1;0;-0.07448914979838016;0;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.6997893529763197;0.33432014732926896;2.8021097264436277
0.10843095375946629;-0.8000995124313649;-1.1128100394587637;1;1;0.2589081559943698;2;Republican;Control (Populist Message);Populist Message;Control;1;-2.2573831106087865;0.11893192338278923;-3.1175426428248816
0.10843095375946629;-0.2093941503275027;-0.4576756558434255;1;0;0.2589081559943698;1;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.2319072895706418;0.15302678814702547;-0.23215221886930726
2.5962422855020186;0.38131121177635957;0.8525931113872508;0;0;-0.07448914979838016;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.9389385181320922;0.23499144337988206;-0.5008298360051395
0.6132186895410378;0.08595853072442845;1.507727495002589;1;1;-0.40788645559113007;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;-0.5933238535716112;0.3936949172751039;2.178854488239611
-0.27013821493469714;1.267369254932153;0.8525931113872508;1;0;-1.0746810671766298;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.6607070202248404;0.08245471409227606;-2.6110668584040826
0.16252462536835544;-1.4498754107456135;-0.4576756558434255;1;0;-0.07448914979838016;-1;Independent;Control (Populist Message);Populist Message;Control;1;-0.4195098095509797;0.2783989475561554;0.6404222437463928
0.16252462536835544;-0.5047468313794338;0.8525931113872508;1;0;-1.0746810671766298;-2;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.4195098095509797;0.37192195926186444;1.4919989051519116
0.649259504138282;0.08595853072442845;0.8525931113872508;1;0;-1.4080783729693798;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;-1.742116773912212;0.14688030198559773;0.9845849165901848
-0.3242318865435863;1.562721935984084;-0.4576756558434255;1;0;1.5924973791653694;3;Republican;Control (Populist Message);Populist Message;Control;1;-1.6366595817230107;0.11585474465675527;-2.2669818625640157
0.649259504138282;1.267369254932153;1.507727495002589;1;0;0.9257027675798697;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.18957986863474943;0.376525060833587;2.6314461170808645
-0.6487117102572637;-0.5047468313794338;-1.7679444230741017;1;0;1.5924973791653694;3;Republican;Control (Populist Message);Populist Message;Control;1;-2.2573831106087865;0.11663657042137661;-3.050330407898952
0.7033531757471712;-0.8000995124313649;-0.4576756558434255;1;0;0.5923054617871196;1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.1886692175921788;0.4171600736646345;3.3132298618277685
-0.3242318865435863;-0.5047468313794338;0.8525931113872508;0;1;-0.07448914979838016;0;Independent;Biden (Populist Message);Populist Message;Biden;1;-1.91694656375662;0.13106807661721076;-2.7771060959727154
1.3343234233794588;-0.8000995124313649;-1.1128100394587637;1;0;-0.07448914979838016;3;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.7718970464445027;0.0882497267420569;-3.548716002885349
0.16252462536835544;-0.8000995124313649;0.8525931113872508;1;1;1.2591000733726196;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-1.0087964059874255;0.19340254482400784;-1.1283072087917425
-1.0813702239319132;0.08595853072442845;0.19745872777191265;1;0;;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.742116773912212;0.1653846646706454;1.7597823055077353
0.16252462536835544;-0.8000995124313649;1.507727495002589;1;0;-0.7412837613838799;-2;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.4190591151782363;0.41504841380563773;1.8958970073871708
-0.3242318865435863;1.267369254932153;-0.4576756558434255;1;0;0.2589081559943698;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.17862564250837343;0.39090750071185326;2.88851259484619
-1.1174254606238343;-0.8000995124313649;-1.1128100394587637;1;1;-0.7412837613838799;-1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.6013624464852131;0.25242189917827773;-0.10000181776655015
-0.28816222775698846;-1.4498754107456135;-1.1128100394587637;1;0;-0.07448914979838016;-3;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.2800573788032312;0.26108368863354;0.12197810086471556
-0.27013821493469714;-0.8000995124313649;-0.4576756558434255;1;0;;2;Republican;Trump (Populist Message);Populist Message;Trump;0;-1.20999883731789;0.12535324426993597;-1.6834014628741374
1.3343234233794588;-0.5047468313794338;0.8525931113872508;0;0;-0.40788645559113007;-2;Democrat;Biden (Populist Message);Populist Message;Biden;1;-1.2200424124016953;0.11726554902860314;-1.9004781215857216
0.16252462536835544;1.562721935984084;-0.4576756558434255;1;1;-0.07448914979838016;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.7368213938359582;0.18654128875761028;-1.051672120909341
1.5145851847443872;0.08595853072442845;0.8525931113872508;1;0;-0.7412837613838799;-2;Democrat;Control (Populist Message);Populist Message;Control;0;-1.7718970464445027;0.09397163161433023;-3.241225636535031
-0.7568803047519622;-0.8000995124313649;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Biden (Populist Message);Populist Message;Biden;1;-1.0999322088825694;0.2309601911433307;-0.6767380412162113
0.7033531757471712;0.9720165738802219;1.507727495002589;1;0;-0.7412837613838799;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.2300859874855006;0.19876679005068126;0.9675305657382951
1.5145960013153947;0.9720165738802219;-0.4576756558434255;1;0;-0.07448914979838016;-2;Democrat;Biden (Populist Message);Populist Message;Biden;1;-0.4195098095509797;0.3790022290039966;1.5365848075979736
-0.7388490808823325;0.38131121177635957;0.19745872777191265;1;0;-0.07448914979838016;-2;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.220953063444266;0.11746533127058785;-1.6772684753648153
-0.9011012515196464;-1.4498754107456135;-0.4576756558434255;1;0;-0.40788645559113007;0;Independent;Control (Populist Message);Populist Message;Control;1;0.3435908309060976;0.38483958128790374;1.9036887934612348
-1.146269649977371;-0.8000995124313649;-1.1128100394587637;1;0;0.5923054617871196;2;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-0.5793704921097411;0.2478921713019855;-0.3097914277718745
-0.9191324753892761;0.38131121177635957;0.19745872777191265;1;0;1.2591000733726196;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.6013624464852131;0.30845113331379964;0.9332903353010438
0.649259504138282;-0.8000995124313649;1.507727495002589;1;0;-0.07448914979838016;0;Independent;Trump (Populist Message);Populist Message;Trump;1;-2.7625357425953525;0.0;-1.2238003287004178
0.072390139162222;0.38131121177635957;-0.4576756558434255;1;0;0.2589081559943698;2;Republican;Control (Populist Message);Populist Message;Control;1;0.3215402667493915;0.42273895567119063;2.729797364775094
-0.9191324753892761;0.08595853072442845;-1.1128100394587637;1;0;-0.07448914979838016;0;Independent;Biden (Populist Message);Populist Message;Biden;0;-2.2573831106087865;0.1618597869078558;-1.93896944995199
-0.10788315987844783;-0.5047468313794338;0.8525931113872508;1;0;-0.07448914979838016;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-2.2573831106087865;0.20877376725634247;-0.9545118932033261
0.16252462536835544;0.6766638928282908;-0.4576756558434255;1;1;0.5923054617871196;1;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-2.2523262582537824;0.0697253298270869;0.22552538266433553
1.5145851847443872;-0.8000995124313649;1.507727495002589;0;0;-1.4080783729693798;-3;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;0;0.8427039772173378;0.5454196135893586;3.9098422145719014
-0.7163136565689645;0.38131121177635957;-0.4576756558434255;1;0;;0;Independent;Trump (Populist Message);Populist Message;Trump;0;-1.7302518967432656;0.11055169730299487;-0.7695759940531014
0.10843095375946629;0.6766638928282908;0.8525931113872508;1;0;-1.4080783729693798;-3;Democrat;Trump (Populist Message);Populist Message;Trump;0;-2.0772579406881246;0.14234337540745565;-2.261630351892275
4.218727936638466;-0.5047468313794338;1.507727495002589;1;0;0.9257027675798697;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.07862256832606963;0.36561546036580167;1.8798368293991952
-0.3242318865435863;0.9720165738802219;-0.4576756558434255;1;0;0.5923054617871196;1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.1886692175921788;0.30162217531943164;1.289864737144911
0.7033531757471712;0.08595853072442845;0.8525931113872508;1;1;0.9257027675798697;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.1996234437185547;0.3689085992858673;2.527078246783842
-0.5135056543196604;-0.2093941503275027;1.507727495002589;1;0;-0.40788645559113007;-2;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.7311625477858361;0.09277480485143942;-1.6144089136768398
1.5145960013153947;0.9720165738802219;0.8525931113872508;1;0;0.2589081559943698;-2;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.0779402545070973;0.2200326094877685;-0.7402383042007312
1.5145960013153947;0.08595853072442845;0.8525931113872508;1;0;0.9257027675798697;2;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-0.7180552010587894;0.233161315580781;0.6661544584650835
-0.24309137913025258;0.08595853072442845;-0.4576756558434255;1;0;1.2591000733726196;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.7625357425953525;0.0;-3.862931880658387
0.6132186895410378;-1.0954521934832961;1.507727495002589;1;0;-0.7412837613838799;-2;Democrat;Biden (Populist Message);Populist Message;Biden;1;0.30145311658178064;0.49659677601206464;3.803352196001728
0.649259504138282;0.08595853072442845;1.507727495002589;1;0;-0.07448914979838016;0;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.91694656375662;0.179150660753041;-1.579244613450254
-0.7388490808823325;-0.2093941503275027;-0.4576756558434255;1;0;0.5923054617871196;2;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.7302518967432656;0.16730766766467728;1.7716471826766818
0.16253003365385923;-1.0954521934832961;0.8525931113872508;1;0;-0.40788645559113007;-1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.7207871541865009;0.33091692334133366;2.7811119252334464
-0.9011012515196464;-0.2093941503275027;-0.4576756558434255;1;0;-1.7414756787621297;-2;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.7107435791026956;0.16658544408380552;-1.0287507870590833
-1.1174254606238343;-1.4498754107456135;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-2.2573831106087865;0.11893192338278923;-3.1175426428248816
-0.5766041212923569;-1.0954521934832961;0.8525931113872508;1;0;-0.7412837613838799;-2;Democrat;Biden (Populist Message);Populist Message;Biden;1;0.7783516729714816;0.466315841617345;3.030276955357328
0.7033531757471712;0.9720165738802219;0.8525931113872508;1;0;-0.7412837613838799;-2;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.0779402545070973;0.14640632408062595;-1.772522150052818
0.16252462536835544;1.8580746170360152;-0.4576756558434255;1;0;1.5924973791653694;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.1886692175921788;0.37048536342965516;2.538032472910218
1.5145960013153947;0.9720165738802219;0.8525931113872508;1;0;0.9257027675798697;3;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-1.20999883731789;0.11802909550453154;-1.8904345465019163
1.5145851847443872;1.562721935984084;0.8525931113872508;1;0;1.5924973791653694;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.4190591151782363;0.25206323797202684;-0.08226781591444055
0.16252462536835544;1.8580746170360152;-0.4576756558434255;1;0;0.9257027675798697;2;Republican;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.7311625477858361;0.14490304174376606;0.9012148475033435
4.218727936638466;-0.5047468313794338;1.507727495002589;1;0;-0.7412837613838799;-3;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;1;0.9040610062947417;0.6146456866749913;4.188270134532675
0.16252462536835544;0.9720165738802219;-0.4576756558434255;1;1;0.9257027675798697;3;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.4190591151782363;0.25206323797202684;-0.08226781591444055
-0.28816222775698846;0.6766638928282908;0.8525931113872508;1;0;-0.07448914979838016;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.2573831106087865;0.16544738822004862;-1.4268410073523423
0.703358584032675;1.8580746170360152;1.507727495002589;1;0;-1.4080783729693798;-3;Democrat;Control (Populist Message);Populist Message;Control;0;-2.6414187305752708;0.11775705666203946;-1.920929070964774
-0.7298370744711867;-1.0954521934832961;0.8525931113872508;0;0;;-3;Democrat;Biden (Populist Message);Populist Message;Biden;1;-0.7375037076549307;0.38817102086178595;1.6556188759627817
-0.3242318865435863;1.562721935984084;-0.4576756558434255;1;0;-0.07448914979838016;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.5740355639220415;0.21884664788329394;-0.6706437613083158
-0.24309137913025258;-1.0954521934832961;-1.1128100394587637;0;1;0.5923054617871196;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-3.4368259667104764;0.12262370705492368;-2.3469776020734088
1.5145851847443872;-1.0954521934832961;0.8525931113872508;1;0;-0.40788645559113007;-3;Democrat;Biden (Anti-populist Message);Anti-populist Message;Biden;0;0.015251032514404213;0.34252102476131074;1.278812854845599
-0.5135056543196604;-0.2093941503275027;-1.1128100394587637;1;0;-0.07448914979838016;2;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;0;0.10150260159459211;0.37901456360750985;2.0718268764888035
1.5145851847443872;-0.5047468313794338;0.8525931113872508;1;0;0.5923054617871196;2;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.7671378975922427;0.40219477244123764;2.176634683793524
-0.3242318865435863;1.562721935984084;0.19745872777191265;1;0;;-2;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.2200424124016953;0.0922329808456973;-2.821711977587989
-0.28816222775698846;-1.0954521934832961;-1.1128100394587637;1;0;;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;0.015251032514404213;0.3403987661317088;1.745101953389734
;-0.2093941503275027;1.507727495002589;1;0;-0.7412837613838799;-3;Democrat;Biden (Populist Message);Populist Message;Biden;1;-2.597819657460953;0.14545568332257328;-2.271071933280963
0.16252462536835544;-0.2093941503275027;0.8525931113872508;1;0;0.9257027675798697;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.8978150845864353;0.20494445087033616;-0.7428934712725165
-1.0813702239319132;-0.8000995124313649;-1.7679444230741017;1;0;-0.07448914979838016;0;Independent;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.4190591151782363;0.3701874813543606;1.395731098129406
0.16252462536835544;1.267369254932153;0.8525931113872508;1;0;1.5924973791653694;3;Republican;Control (Populist Message);Populist Message;Control;0;-1.1633221603584873;0.14348479694027516;-1.453207894347326
-0.7388490808823325;-0.5047468313794338;-1.1128100394587637;1;0;0.2589081559943698;2;Republican;Trump (Populist Message);Populist Message;Trump;1;-4.013094257118363;0.0;-6.696119352494595
1.5145851847443872;-0.8000995124313649;0.8525931113872508;1;0;0.5923054617871196;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-2.2523262582537824;0.0494315594247153;-1.6312172391869868
-0.27013821493469714;0.9720165738802219;-0.4576756558434255;1;0;;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-2.2413720321274067;0.04302150810803222;-2.398164066704064
-0.97320451385615;-0.2093941503275027;-1.1128100394587637;1;1;-0.07448914979838016;1;Independent;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.4190591151782363;0.3099899606391933;0.9426902736299594
-0.27013821493469714;0.38131121177635957;-1.1128100394587637;1;0;-1.7414756787621297;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;0.18906507653503576;0.45061566623306754;2.620806871494091
-0.24309137913025258;-0.2093941503275027;0.19745872777191265;1;0;0.5923054617871196;2;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;0.3315838418331969;0.42411564367410237;2.739840939858899
0.072390139162222;1.562721935984084;-0.4576756558434255;1;0;0.2589081559943698;2;Republican;Trump (Populist Message);Populist Message;Trump;1;-2.7625357425953525;0.0;-6.978252195469333
-0.4323802901057373;0.08595853072442845;-0.4576756558434255;0;0;0.2589081559943698;-3;Democrat;Control (Populist Message);Populist Message;Control;1;0.10150260159459211;0.3857217548323388;1.655346016857482
0.072390139162222;0.38131121177635957;0.8525931113872508;1;0;-0.7412837613838799;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.5740355639220415;0.2534006392375567;0.14637059356573495
-0.9732099221416539;0.08595853072442845;-1.1128100394587637;1;0;1.5924973791653694;2;Republican;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-0.2609258996330466;0.21686892289221235;-0.4334334336682507
-0.27013821493469714;0.38131121177635957;1.507727495002589;1;0;0.9257027675798697;3;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-2.9697585289669637;0.043204990229703685;-5.563571861112648
-0.8650442120658908;-1.4498754107456135;-0.4576756558434255;1;0;-1.7414756787621297;-3;Democrat;Control (Populist Message);Populist Message;Control;0;0.057518692843647905;0.7377556221541518;5.026426759722611
2.5962422855020186;1.8580746170360152;0.8525931113872508;1;0;1.5924973791653694;3;Republican;Control (Populist Message);Populist Message;Control;1;-0.8830870726641651;0.1380475096053128;-1.8409868700230994
0.10843095375946629;0.9720165738802219;-0.4576756558434255;1;0;1.5924973791653694;3;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;0;1.343780537517673;0.6212251092394211;4.410918774872236
0.16252462536835544;0.38131121177635957;-1.1128100394587637;1;1;-0.07448914979838016;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-2.815232774595902;0.07572741830992048;-2.7546383866487685
0.16252462536835544;0.6766638928282908;1.507727495002589;1;1;0.2589081559943698;2;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;0;1.0788283334001476;0.6171139376688753;4.145930870296256
-0.6487117102572637;0.38131121177635957;0.8525931113872508;0;0;0.2589081559943698;-3;Democrat;Trump (Populist Message);Populist Message;Trump;0;0.015251032514404213;0.3422188754882022;1.2668644755539322
-0.5766041212923569;0.08595853072442845;-0.4576756558434255;0;0;1.5924973791653694;3;Republican;Control (Populist Message);Populist Message;Control;1;1.4192648802523142;0.9155322586706883;6.388172947131277
1.5145960013153947;-0.5047468313794338;1.507727495002589;1;0;-0.7412837613838799;-1;Independent;Control (Populist Message);Populist Message;Control;0;-0.7089222770175545;0.24962994475152414;1.1603544778145478
-0.7298370744711867;-0.2093941503275027;-0.4576756558434255;1;0;-0.07448914979838016;0;Independent;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.2523262582537824;0.04576176182621911;-2.2213734988522305
-0.27013821493469714;-0.2093941503275027;-0.4576756558434255;1;0;-0.07448914979838016;1;Independent;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.0999322088825694;0.3014752582957247;0.4127144644779992
0.16252462536835544;1.8580746170360152;0.8525931113872508;1;1;1.5924973791653694;1;Independent;Control (Populist Message);Populist Message;Control;1;0.311496691665586;0.4312630365845109;2.883672627796921
0.6132186895410378;1.267369254932153;0.19745872777191265;1;0;-0.7412837613838799;-3;Democrat;Biden (Populist Message);Populist Message;Biden;1;-2.815232774595902;0.044370407274233636;-4.625599905233715
2.5962531020730264;0.6766638928282908;0.8525931113872508;1;0;-0.07448914979838016;2;Republican;Trump (Populist Message);Populist Message;Trump;1;-0.5933238535716112;0.2960788997924598;1.1584355195564706
0.7033531757471712;-1.4498754107456135;1.507727495002589;1;0;-0.7412837613838799;-1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.20999883731789;0.13130672037127486;-1.4336817500610604
0.16252462536835544;1.267369254932153;0.19745872777191265;1;0;0.9257027675798697;2;Republican;Biden (Populist Message);Populist Message;Biden;1;-0.709832928060125;0.1677685363325315;-1.1136410107239572
-0.3242318865435863;1.267369254932153;0.8525931113872508;1;0;1.5924973791653694;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-1.7368213938359582;0.4570499886854884;2.710922962575059
-0.27013821493469714;0.9720165738802219;0.8525931113872508;1;0;0.2589081559943698;0;Independent;Trump (Populist Message);Populist Message;Trump;0;-1.742116773912212;0.07294319912928603;-2.740997075572933
-0.7388490808823325;0.9720165738802219;-0.4576756558434255;1;0;-0.07448914979838016;-2;Democrat;Control (Populist Message);Populist Message;Control;1;-0.1886692175921788;0.31377728606314575;1.5167228323537185
0.7033531757471712;0.6766638928282908;1.507727495002589;1;1;0.9257027675798697;3;Republican;Control (Populist Message);Populist Message;Control;1;0.3105860406230156;0.45128102992455016;3.153603980714102
0.7033531757471712;0.38131121177635957;-0.4576756558434255;1;0;1.5924973791653694;3;Republican;Trump (Populist Message);Populist Message;Trump;1;-1.742116773912212;0.1653846646706454;1.7597823055077353
-0.97320451385615;-1.0954521934832961;1.507727495002589;1;1;-0.40788645559113007;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-3.423807660681917;0.08970973996133673;-1.650036354009152
0.649259504138282;1.562721935984084;0.8525931113872508;1;1;1.5924973791653694;3;Republican;Biden (Populist Message);Populist Message;Biden;1;-2.277196903597943;0.16575841803851793;-1.426567650173888
-0.8217768463784848;-1.0954521934832961;-0.4576756558434255;0;0;0.5923054617871196;2;Republican;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.2573831106087865;0.14109840384634156;-2.508967756738866
1.5145960013153947;0.6766638928282908;1.507727495002589;1;0;-1.0746810671766298;-2;Democrat;Control (Populist Message);Populist Message;Control;1;0.015251032514404213;0.4558536660739583;2.7874293743256264
-0.27013821493469714;1.562721935984084;-0.4576756558434255;1;0;-0.07448914979838016;2;Republican;Trump (Populist Message);Populist Message;Trump;0;-2.206657888509887;0.12931102407079995;-1.6560246685115143
1.5145960013153947;1.267369254932153;1.507727495002589;1;0;-0.7412837613838799;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-3.423807660681917;0.012337524390511464;-4.597305585535552
1.5145851847443872;0.9720165738802219;0.8525931113872508;1;1;0.9257027675798697;-3;Democrat;Biden (Populist Message);Populist Message;Biden;1;-3.254522635403499;0.07546621527854902;-3.959148106033025
1.5145960013153947;0.6766638928282908;1.507727495002589;1;0;-1.4080783729693798;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;-3.91340377473236;0.08665677059543676;-3.3147550263812415
;0.9720165738802219;-0.4576756558434255;1;0;-1.7414756787621297;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;0;-0.1996234437185547;0.24448375219590984;0.2548630725167057
-0.8650442120658908;0.6766638928282908;-0.4576756558434255;0;0;1.5924973791653694;-3;Democrat;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.2456957655303482;0.29032548511166456;0.8133256367244537
-1.0164751245148582;-0.2093941503275027;0.8525931113872508;1;0;-0.07448914979838016;-2;Democrat;Trump (Populist Message);Populist Message;Trump;0;-1.0087964059874255;0.12136034765430666;-2.4680814209941477
-0.3242318865435863;2.1534272980879465;-0.4576756558434255;1;0;-0.07448914979838016;-2;Democrat;Control (Populist Message);Populist Message;Control;1;-1.0779402545070973;0.16575356739934283;-1.6852086306076854
0.649259504138282;-1.0954521934832961;-1.1128100394587637;1;0;-1.0746810671766298;-3;Democrat;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.32245091779196194;0.40013898908574763;2.5200674710157576
-0.5135056543196604;-1.0954521934832961;0.8525931113872508;1;0;-0.07448914979838016;1;Independent;Trump (Anti-populist Message);Anti-populist Message;Trump;1;0.314774409858296;0.40432333708278595;2.226263145391976
;0.38131121177635957;0.8525931113872508;1;0;1.5924973791653694;3;Republican;Trump (Anti-populist Message);Anti-populist Message;Trump;1;0.30145311658178064;0.49659677601206464;3.803352196001728
2.5962422855020186;-0.8000995124313649;0.8525931113872508;1;0;-1.7414756787621297;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;0.32062961570682086;0.4997048119999144;3.8225286951267683
-0.6487117102572637;0.38131121177635957;0.8525931113872508;1;1;-0.40788645559113007;-2;Democrat;Trump (Populist Message);Populist Message;Trump;1;0.015251032514404213;0.2929331188460678;0.7567384933350823
-0.7568803047519622;0.08595853072442845;-1.1128100394587637;1;1;-1.0746810671766298;-1;Independent;Control (Anti-populist Message);Anti-populist Message;Control;0;0.16977678688546607;0.3021778161573118;0.9021313236649091
0.649259504138282;1.8580746170360152;-1.1128100394587637;0;0;0.2589081559943698;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;-0.7594956620304028;0.2045089144183566;-1.0101696571179117
-0.27013821493469714;1.562721935984084;0.8525931113872508;1;1;-0.7412837613838799;-3;Democrat;Trump (Populist Message);Populist Message;Trump;1;-0.7285613182931033;0.3153610349901825;0.8559518944177646
-0.8650442120658908;0.08595853072442845;-0.4576756558434255;1;0;-0.07448914979838016;2;Republican;Control (Populist Message);Populist Message;Control;1;-1.182610450008057;0.1426421881507638;-1.4724961839968955
1.5145960013153947;0.08595853072442845;-0.4576756558434255;1;0;-0.07448914979838016;0;Independent;Biden (Populist Message);Populist Message;Biden;1;-1.2309966385280713;0.2258257449620111;1.68161584445543
0.7033531757471712;1.562721935984084;-0.4576756558434255;1;0;-0.07448914979838016;3;Republican;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.7412061228696414;0.13442766169379358;0.44293067789258367
0.703358584032675;-0.5047468313794338;-0.4576756558434255;1;0;-1.0746810671766298;-1;Independent;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.2523262582537824;0.047483730449866;-1.9810468697737242
0.16252462536835544;0.9720165738802219;1.507727495002589;0;0;-0.07448914979838016;-1;Independent;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.187369598860317;0.12762794214319348;-2.285799098331732
0.7033531757471712;1.562721935984084;1.507727495002589;1;0;;-2;Democrat;Trump (Populist Message);Populist Message;Trump;0;0.3215402667493915;0.37341295295133353;2.1715287319319243
